Gene Name,AF1,AF2,AF3,AF4,AF5,AF6,AF7,AF8,AF9,AF10
G8710,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8711,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8712,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8713,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8714,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8717,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8718,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8720,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8722,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8723,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8724,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8726,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8727,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8728,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8729,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8730,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8732,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8733,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8735,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8736,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8737,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8739,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8740,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8742,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8745,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8747,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8748,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8749,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8750,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8751,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8752,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8754,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8757,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8758,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8760,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8761,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8762,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8763,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8764,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8765,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8766,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8767,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8768,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8769,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8770,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8771,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8772,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8773,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8775,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8776,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8777,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8779,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8780,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8782,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8783,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8784,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8785,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8786,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8787,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8789,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8790,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8791,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8794,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8795,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8796,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8797,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8798,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8799,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8800,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8801,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8802,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8804,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8805,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8807,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8808,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8809,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8810,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8811,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8812,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8813,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8814,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8815,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8816,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8817,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8818,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8819,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8820,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8821,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8823,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8825,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8826,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8827,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8829,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8830,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8831,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8834,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8835,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8836,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8837,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8839,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8840,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8841,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8842,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8843,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8845,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8846,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8848,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8849,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8850,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8851,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8852,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8854,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8855,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8856,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8858,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8859,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8860,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8862,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8866,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8867,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8870,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8871,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8872,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8873,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8874,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8875,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8876,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8877,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8878,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8879,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8880,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8881,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8882,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8886,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8887,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8888,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8890,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8892,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8893,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8896,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8898,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8899,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8900,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8902,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8903,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8905,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8906,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8907,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8909,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8910,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8911,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8914,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8917,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8919,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8920,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8921,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8922,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8923,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8925,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8926,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8928,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8929,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8930,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8931,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8932,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8934,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8936,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8937,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8938,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8943,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8947,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8948,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8950,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8952,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8954,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8957,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8959,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8960,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8965,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8966,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8968,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8969,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8971,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8973,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8975,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8976,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8977,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8978,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8980,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8981,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8982,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8986,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8987,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8988,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8989,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8990,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8991,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8992,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8993,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8996,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8997,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G8999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9000,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9007,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9010,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9011,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9012,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9013,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9014,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9015,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9016,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9017,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9018,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9021,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9023,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G9026,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
